IDCLI;Date;Région;Département;Type de ligne;Matériel;Coût par minute;Durée de communication;Coût de communication;Qualité de la communication
7;01/02/2023;Louisiana;Juridique;Fixe;Siemens Gigaset a400;0,09;25;2,25;10
42;01/02/2023;Île-de-France;RH;Mobile;LG G4;0,12;55;6,6;9
43;01/02/2023;Bretagne;Achats;Fixe;Alcatel Versatis;0,09;65;5,85;5
73;01/02/2023;Terre-Neuve-et-Labrador;RH;Mobile;Apple iPhone;0,09;50;4,5;6
58;01/02/2023;New;Jersey;VoIP;Thomson st2030;0,1;30;3;8
35;01/02/2023;New;Hampshire;Mobile;Samsung Galaxy;0,11;15;1,65;4
2;01/02/2023;Alaska;Achats;Fixe;Siemens Gigaset a400;0,1;10;1;5
64;01/02/2023;Iowa;Achats;Mobile;Samsung Galaxy;0,1;55;5,5;10
85;01/02/2023;Nouvelle-Écosse;Juridique;Mobile;Apple iPhone;0,11;70;7,7;8
3;01/02/2023;Territoires;du;VoIP;Thomson st2030;0,09;25;2,25;6
4;01/02/2023;Nouvelle-Aquitaine;Production;Mobile;LG G4;0,09;10;0,9;9
56;01/02/2023;Alabama;Achats;Mobile;Samsung Galaxy;0,1;35;3,5;2
6;01/02/2023;South;Dakota;VoIP;Thomson st3030;0,12;15;1,8;8
46;01/02/2023;Florida;Marketing;Mobile;LG G4;0,11;30;3,3;3
39;01/02/2023;Rhode;Island;Mobile;Samsung Galaxy;0,11;60;6,6;10
38;01/02/2023;Occitanie;Direction;VoIP;Thomson st2030;0,11;10;1,1;8
29;01/02/2023;Nouveau-Brunswick;Achats;Mobile;LG G4;0,09;60;5,4;6
75;01/02/2023;Nouvelle-Aquitaine;Ventes;Mobile;Samsung Galaxy;0,09;10;0,9;3
81;01/02/2023;Grand;Est;Fixe;Siemens Gigaset a400;0,09;75;6,75;5
15;01/02/2023;Québec;SI;VoIP;Cisco SPA 303;0,12;30;3,6;9
51;01/02/2023;Minnesota;Achats;Fixe;Siemens Gigaset a400;0,1;65;6,5;6
81;01/02/2023;Bretagne;SI;VoIP;Cisco SPA 303;0,09;75;6,75;10
82;01/02/2023;Occitanie;Marketing;Fixe;Alcatel Versatis;0,09;70;6,3;6
85;01/02/2023;Hauts-De-France;Production;VoIP;Cisco SPA 303;0,12;5;0,6;10
51;01/02/2023;Missouri;SI;Fixe;Siemens Gigaset a400;0,11;25;2,75;4
18;01/02/2023;New;Jersey;Mobile;Apple iPhone;0,1;55;5,5;3
55;01/02/2023;New;Jersey;Mobile;Apple iPhone;0,12;60;7,2;9
20;01/02/2023;Irlande;du;VoIP;Cisco SPA 303;0,09;60;5,4;8
56;01/02/2023;Connecticut;RH;Fixe;Alcatel Versatis;0,11;75;8,25;3
36;01/02/2023;Grand;Est;VoIP;Thomson st2030;0,09;60;5,4;6
22;01/02/2023;Corse;Direction;Fixe;Alcatel Versatis;0,12;5;0,6;8
14;01/02/2023;Grand;Est;Mobile;LG G4;0,09;70;6,3;4
34;01/02/2023;Louisiana;Juridique;Mobile;Apple iPhone;0,12;75;9;9
54;01/02/2023;Île-du-Prince-Édouard;SI;Mobile;LG G4;0,12;20;2,4;6
80;01/02/2023;Indiana;Marketing;Fixe;Logicom Nova 350;0,11;40;4,4;4
52;01/02/2023;Île-du-Prince-Édouard;SI;VoIP;Thomson st3030;0,1;60;6;6
84;01/02/2023;Wyoming;Direction;VoIP;Cisco SPA 303;0,1;60;6;6
16;01/02/2023;Tennessee;Direction;Mobile;Apple iPhone;0,12;30;3,6;10
16;01/02/2023;Utah;Achats;Mobile;LG G4;0,1;55;5,5;5
75;01/02/2023;Oklahoma;Production;VoIP;Thomson st2030;0,11;45;4,95;4
16;01/02/2023;Wisconsin;Finance;Mobile;LG G4;0,09;40;3,6;4
34;01/02/2023;Québec;Achats;Mobile;Apple iPhone;0,09;20;1,8;4
75;01/02/2023;Hawaii;SI;Fixe;Siemens Gigaset a400;0,1;25;2,5;8
35;01/02/2023;Grand;Est;Mobile;LG G4;0,1;30;3;2
72;01/02/2023;Alaska;RH;VoIP;Thomson st2030;0,1;35;3,5;3
77;01/02/2023;Grand;Est;VoIP;Thomson st3030;0,12;65;7,8;10
80;01/02/2023;Wyoming;Achats;VoIP;Cisco SPA 303;0,09;40;3,6;4
96;01/02/2023;Territoires;du;VoIP;Thomson st2030;0,1;45;4,5;2
119;01/02/2023;Rhode;Island;Fixe;Alcatel Versatis;0,1;20;2;3
13;01/02/2023;Normandie;Marketing;VoIP;Thomson st2030;0,12;55;6,6;9
54;01/02/2023;Nebraska;Juridique;Mobile;Apple iPhone;0,1;55;5,5;10
55;01/02/2023;Occitanie;Finance;Mobile;LG G4;0,11;30;3,3;2
26;01/03/2023;Nouvelle-Aquitaine;R&D;VoIP;Cisco SPA 303;0,1;45;4,5;2
69;01/03/2023;New;Mexico;Mobile;Apple iPhone;0,1;25;2,5;8
75;01/03/2023;Terre-Neuve-et-Labrador;Juridique;Mobile;Apple iPhone;0,1;10;1;6
73;01/03/2023;Connecticut;Direction;Mobile;LG G4;0,11;15;1,65;6
70;01/03/2023;Bretagne;Direction;Mobile;Apple iPhone;0,12;75;9;3
11;01/03/2023;Delaware;RH;Mobile;Apple iPhone;0,11;55;6,05;5
45;01/03/2023;Montana;Finance;Fixe;Logicom Nova 350;0,09;75;6,75;6
47;01/03/2023;Oregon;Achats;Fixe;Alcatel Versatis;0,09;30;2,7;5
14;01/03/2023;Colombie-Britannique;Ventes;Fixe;Logicom Nova 350;0,12;5;0,6;2
54;01/03/2023;Maine;Ventes;Fixe;Siemens Gigaset a400;0,11;50;5,5;2
14;01/03/2023;Arizona;Production;Fixe;Siemens Gigaset a400;0,11;45;4,95;7
55;01/03/2023;Vermont;Marketing;VoIP;Thomson st3030;0,12;35;4,2;2
84;01/03/2023;Hauts-De-France;Finance;VoIP;Thomson st2030;0,11;35;3,85;9
42;01/03/2023;New;York;Fixe;Alcatel Versatis;0,11;25;2,75;4
46;01/03/2023;Wisconsin;Marketing;VoIP;Thomson st3030;0,11;45;4,95;9
73;01/03/2023;Yukon;SI;VoIP;Thomson st3030;0,09;10;0,9;7
19;01/03/2023;New;Jersey;Mobile;Apple iPhone;0,1;70;7;5
6;01/03/2023;Wyoming;RH;Mobile;Samsung Galaxy;0,1;65;6,5;5
64;01/03/2023;Virginia;Juridique;VoIP;Cisco SPA 303;0,11;20;2,2;10
12;01/03/2023;Tennessee;Direction;Fixe;Siemens Gigaset a400;0,1;70;7;4
87;01/03/2023;Terre-Neuve-et-Labrador;Juridique;Fixe;Alcatel Versatis;0,1;50;5;10
81;01/03/2023;Virginia;Ventes;Mobile;Apple iPhone;0,11;50;5,5;2
36;01/03/2023;Iowa;SI;VoIP;Cisco SPA 303;0,09;70;6,3;6
91;01/03/2023;Georgia;Ventes;Mobile;Samsung Galaxy;0,11;75;8,25;7
17;01/03/2023;Utah;Finance;Mobile;LG G4;0,09;20;1,8;10
82;01/03/2023;Manitoba;Production;Mobile;LG G4;0,12;35;4,2;2
43;01/03/2023;Ontario;Achats;Fixe;Siemens Gigaset a400;0,12;65;7,8;8
87;01/03/2023;Alaska;Ventes;Fixe;Logicom Nova 350;0,09;55;4,95;7
94;01/03/2023;South;Carolina;VoIP;Cisco SPA 303;0,11;35;3,85;4
6;01/03/2023;Occitanie;Ventes;Mobile;LG G4;0,1;35;3,5;8
85;01/03/2023;Occitanie;Juridique;Fixe;Alcatel Versatis;0,12;75;9;5
41;01/03/2023;Nouvelle-Aquitaine;Finance;Fixe;Alcatel Versatis;0,12;20;2,4;9
53;01/03/2023;Virginia;SI;Mobile;Samsung Galaxy;0,09;70;6,3;10
31;01/03/2023;New;Mexico;Mobile;Apple iPhone;0,1;40;4;7
40;01/03/2023;Hauts-De-France;Production;Fixe;Logicom Nova 350;0,11;10;1,1;8
14;01/03/2023;Virginia;R&D;Fixe;Alcatel Versatis;0,1;35;3,5;9
38;01/03/2023;Normandie;Ventes;VoIP;Thomson st3030;0,11;5;0,55;10
5;01/03/2023;Nouvelle-Aquitaine;RH;Mobile;Samsung Galaxy;0,1;15;1,5;8
51;01/03/2023;Île-du-Prince-Édouard;Marketing;Fixe;Siemens Gigaset a400;0,12;50;6;10
2;01/03/2023;Missouri;Ventes;Mobile;Apple iPhone;0,12;50;6;2
15;01/03/2023;Auvergne-Rhône-Alpes;R&D;VoIP;Cisco SPA 303;0,1;45;4,5;5
6;01/03/2023;Minnesota;SI;Mobile;LG G4;0,12;20;2,4;3
45;01/03/2023;Ohio;Marketing;Mobile;Samsung Galaxy;0,1;60;6;6
46;01/03/2023;Ohio;Direction;Fixe;Siemens Gigaset a400;0,12;40;4,8;10
73;01/03/2023;Corse;RH;VoIP;Cisco SPA 303;0,11;25;2,75;4
28;01/03/2023;Rhode;Island;Mobile;Apple iPhone;0,11;35;3,85;6
46;01/03/2023;Michigan;SI;Mobile;Samsung Galaxy;0,09;25;2,25;5
49;01/03/2023;New;Mexico;Mobile;Samsung Galaxy;0,11;20;2,2;5
13;01/03/2023;Oregon;RH;VoIP;Thomson st2030;0,1;25;2,5;3
9;01/03/2023;Tennessee;R&D;VoIP;Cisco SPA 303;0,09;15;1,35;10
9;01/03/2023;Irlande;du;Fixe;Siemens Gigaset a400;0,11;60;6,6;5
13;01/03/2023;Virginia;RH;VoIP;Thomson st3030;0,1;35;3,5;5
9;01/03/2023;Connecticut;RH;VoIP;Cisco SPA 303;0,12;5;0,6;5
57;01/03/2023;Washington;Achats;Fixe;Logicom Nova 350;0,12;65;7,8;3
87;01/03/2023;Pays;de;VoIP;Cisco SPA 303;0,11;75;8,25;9
78;01/03/2023;Grand;Est;VoIP;Cisco SPA 303;0,12;65;7,8;9
48;01/03/2023;Arizona;RH;Fixe;Logicom Nova 350;0,1;60;6;5
48;01/03/2023;Vermont;R&D;VoIP;Thomson st2030;0,09;70;6,3;6
2;01/03/2023;Oregon;Achats;Mobile;Apple iPhone;0,12;40;4,8;8
81;01/03/2023;Alberta;Production;Fixe;Alcatel Versatis;0,11;30;3,3;6
53;01/03/2023;Nebraska;Juridique;Fixe;Siemens Gigaset a400;0,1;55;5,5;3
58;01/03/2023;Île-de-France;RH;Mobile;Samsung Galaxy;0,11;35;3,85;3
27;01/03/2023;Occitanie;Marketing;Mobile;Samsung Galaxy;0,12;30;3,6;8
33;01/03/2023;Alaska;Ventes;VoIP;Thomson st3030;0,12;30;3,6;7
54;01/03/2023;New;Hampshire;VoIP;Cisco SPA 303;0,11;55;6,05;4
13;01/03/2023;Île-de-France;Marketing;VoIP;Cisco SPA 303;0,1;65;6,5;4
80;01/03/2023;Québec;Direction;VoIP;Cisco SPA 303;0,11;50;5,5;9
53;01/03/2023;New;York;VoIP;Thomson st2030;0,09;60;5,4;3
73;01/03/2023;Maine;Juridique;Mobile;Apple iPhone;0,11;5;0,55;3
49;01/03/2023;New;Jersey;Mobile;Apple iPhone;0,11;10;1,1;9
74;01/03/2023;Île-de-France;Direction;Fixe;Logicom Nova 350;0,2;95;9,35;14
38;01/03/2023;Grand;Est;Mobile;LG G4;0,1;30;3;3
51;01/03/2023;Grand;Est;VoIP;Cisco SPA 303;0,1;45;4,5;4
35;01/03/2023;New;Mexico;Fixe;Alcatel Versatis;0,11;55;6,05;3
48;01/03/2023;Hauts-De-France;Direction;Mobile;Samsung Galaxy;0,12;45;5,4;9
54;01/03/2023;Île-de-France;Ventes;VoIP;Cisco SPA 303;0,09;45;4,05;9
48;01/03/2023;Virginia;R&D;Fixe;Siemens Gigaset a400;0,1;35;3,5;7
56;01/03/2023;Kentucky;Ventes;Fixe;Alcatel Versatis;0,11;20;2,2;2
30;01/03/2023;North;Dakota;Fixe;Logicom Nova 350;0,11;55;6,05;8
14;01/03/2023;Bourgogne-Franche-Comté;Ventes;Fixe;Logicom Nova 350;0,11;40;4,4;4
56;01/03/2023;Nouvelle-Écosse;SI;Mobile;Samsung Galaxy;0,09;55;4,95;8
7;01/03/2023;Yukon;RH;VoIP;Cisco SPA 303;0,09;70;6,3;4
12;01/03/2023;Irlande;du;Mobile;Apple iPhone;0,1;50;5;5
44;01/03/2023;Nouveau-Brunswick;Ventes;VoIP;Cisco SPA 303;0,1;20;2;10
13;01/03/2023;South;Carolina;VoIP;Thomson st2030;0,1;45;4,5;3
14;01/03/2023;Texas;R&D;Fixe;Alcatel Versatis;0,09;30;2,7;3
34;01/03/2023;Normandie;Ventes;Mobile;LG G4;0,1;50;5;6
94;01/03/2023;North;Dakota;Fixe;Siemens Gigaset a400;0,09;15;1,35;5
16;01/03/2023;Nebraska;SI;Fixe;Siemens Gigaset a400;0,12;75;9;9
14;01/03/2023;Michigan;Ventes;VoIP;Thomson st2030;0,11;5;0,55;3
14;01/03/2023;Bourgogne-Franche-Comté;Production;Fixe;Alcatel Versatis;0,09;40;3,6;6
88;01/03/2023;Hauts-De-France;Achats;Fixe;Alcatel Versatis;0,1;50;5;10
120;01/03/2023;California;Production;Fixe;Alcatel Versatis;0,1;45;4,5;8
42;01/03/2023;Bourgogne-Franche-Comté;Juridique;Fixe;Siemens Gigaset a400;0,11;50;5,5;4
49;01/03/2023;Occitanie;R&D;Fixe;Siemens Gigaset a400;0,09;10;0,9;2
50;01/03/2023;Auvergne-Rhône-Alpes;SI;VoIP;Thomson st3030;0,12;50;6;9
48;01/03/2023;Connecticut;Achats;VoIP;Thomson st2030;0,1;75;7,5;9
14;01/04/2023;Wisconsin;Ventes;Fixe;Logicom Nova 350;0,12;45;5,4;6
27;01/04/2023;North;Carolina;VoIP;Thomson st3030;0,09;50;4,5;5
55;01/04/2023;Bretagne;Ventes;VoIP;Thomson st2030;0,1;65;6,5;8
26;01/04/2023;Virginia;RH;VoIP;Thomson st3030;0,1;5;0,5;6
8;01/04/2023;Virginia;Direction;VoIP;Thomson st2030;0,11;50;5,5;8
10;01/04/2023;Nouvelle-Écosse;Ventes;VoIP;Thomson st2030;0,1;70;7;7
12;01/04/2023;North;Carolina;Fixe;Logicom Nova 350;0,1;60;6;8
55;01/04/2023;Montana;Ventes;VoIP;Thomson st3030;0,09;5;0,45;4
56;01/04/2023;Hauts-De-France;Finance;Fixe;Logicom Nova 350;0,1;50;5;2
78;01/04/2023;Kansas;Finance;Fixe;Alcatel Versatis;0,11;75;8,25;7
52;01/04/2023;Washington;Juridique;VoIP;Thomson st3030;0,12;35;4,2;5
11;01/04/2023;Oklahoma;Marketing;Mobile;Apple iPhone;0,09;10;0,9;5
2;01/04/2023;Massachusetts;SI;Mobile;Apple iPhone;0,09;40;3,6;6
85;01/04/2023;New;Jersey;Mobile;LG G4;0,1;5;0,5;2
91;01/04/2023;Texas;Direction;Fixe;Logicom Nova 350;0,1;50;5;8
53;01/04/2023;Minnesota;Direction;Fixe;Alcatel Versatis;0,09;60;5,4;6
43;01/04/2023;Angleterre;RH;VoIP;Thomson st3030;0,1;50;5;7
91;01/04/2023;Auvergne-Rhône-Alpes;Juridique;Fixe;Siemens Gigaset a400;0,11;45;4,95;3
45;01/04/2023;Normandie;Marketing;VoIP;Thomson st2030;0,09;40;3,6;7
28;01/04/2023;Alberta;Ventes;Fixe;Logicom Nova 350;0,09;15;1,35;8
5;01/04/2023;Michigan;Achats;Mobile;Apple iPhone;0,1;55;5,5;2
65;01/04/2023;Nouvelle-Aquitaine;Production;VoIP;Cisco SPA 303;0,11;20;2,2;2
64;01/04/2023;Virginia;SI;VoIP;Thomson st2030;0,1;40;4;9
3;01/04/2023;Normandie;Achats;VoIP;Thomson st3030;0,1;55;5,5;6
13;01/04/2023;Centre-Val;de;Fixe;Logicom Nova 350;0,1;25;2,5;9
28;01/04/2023;Texas;SI;VoIP;Thomson st3030;0,1;65;6,5;10
5;01/04/2023;Bourgogne-Franche-Comté;Production;VoIP;Thomson st3030;0,11;30;3,3;9
65;01/04/2023;Wyoming;Juridique;Mobile;Apple iPhone;0,09;15;1,35;6
31;01/04/2023;Wyoming;SI;VoIP;Cisco SPA 303;0,09;35;3,15;5
35;01/04/2023;Arkansas;Achats;Fixe;Logicom Nova 350;0,1;25;2,5;7
40;01/04/2023;Bourgogne-Franche-Comté;Marketing;Mobile;LG G4;0,1;10;1;5
6;01/04/2023;Terre-Neuve-et-Labrador;Production;Mobile;Apple iPhone;0,12;50;6;9
9;01/04/2023;Île-du-Prince-Édouard;R&D;Mobile;Samsung Galaxy;0,1;35;3,5;3
87;01/04/2023;Arizona;Finance;Mobile;LG G4;0,1;70;7;7
37;01/04/2023;South;Carolina;VoIP;Thomson st2030;0,11;5;0,55;9
49;01/04/2023;Arizona;SI;Fixe;Alcatel Versatis;0,09;25;2,25;5
31;01/04/2023;Arizona;Ventes;Mobile;LG G4;0,12;75;9;8
94;01/04/2023;Louisiana;SI;Fixe;Siemens Gigaset a400;0,12;20;2,4;6
51;01/04/2023;Arizona;Achats;Mobile;Apple iPhone;0,1;50;5;7
55;01/04/2023;Auvergne-Rhône-Alpes;Production;VoIP;Thomson st2030;0,12;50;6;2
57;01/04/2023;Pays;de;Mobile;Samsung Galaxy;0,12;40;4,8;5
40;01/04/2023;Corse;Production;Fixe;Alcatel Versatis;0,1;10;1;6
19;01/04/2023;Maryland;Marketing;Fixe;Siemens Gigaset a400;0,11;25;2,75;3
2;01/04/2023;Normandie;SI;VoIP;Cisco SPA 303;0,1;55;5,5;4
6;01/04/2023;Nouveau-Brunswick;Marketing;Fixe;Logicom Nova 350;0,09;30;2,7;5
2;01/04/2023;Alberta;Production;VoIP;Cisco SPA 303;0,11;75;8,25;9
41;01/04/2023;Normandie;Production;Mobile;LG G4;0,12;30;3,6;8
49;01/04/2023;Delaware;Direction;Fixe;Logicom Nova 350;0,1;75;7,5;3
94;01/04/2023;Bourgogne-Franche-Comté;Achats;Fixe;Siemens Gigaset a400;0,11;45;4,95;2
54;01/04/2023;Auvergne-Rhône-Alpes;Achats;Fixe;Alcatel Versatis;0,1;60;6;2
45;01/04/2023;Écosse;Achats;Mobile;Apple iPhone;0,09;25;2,25;7
19;01/04/2023;Georgia;SI;VoIP;Thomson st3030;0,1;40;4;5
12;01/04/2023;Wisconsin;Finance;VoIP;Thomson st2030;0,11;75;8,25;8
94;01/04/2023;Bretagne;Marketing;VoIP;Cisco SPA 303;0,1;70;7;5
33;01/04/2023;New;Jersey;Mobile;Samsung Galaxy;0,09;75;6,75;5
15;01/04/2023;Île-de-France;Production;VoIP;Thomson st2030;0,11;60;6,6;2
54;01/04/2023;Colombie-Britannique;RH;VoIP;Thomson st2030;0,11;50;5,5;5
65;01/04/2023;Washington;Finance;VoIP;Cisco SPA 303;0,1;5;0,5;2
53;01/04/2023;Idaho;SI;VoIP;Thomson st3030;0,11;50;5,5;5
56;01/04/2023;California;Juridique;Mobile;Apple iPhone;0,12;45;5,4;5
18;01/04/2023;Nouvelle-Aquitaine;Ventes;Fixe;Logicom Nova 350;0,1;70;7;4
18;01/04/2023;South;Carolina;VoIP;Cisco SPA 303;0,09;5;0,45;2
49;01/04/2023;South;Carolina;Mobile;Apple iPhone;0,11;10;1,1;5
74;01/04/2023;Normandie;Production;VoIP;Cisco SPA 303;0,09;40;3,6;3
75;01/04/2023;Québec;Achats;Mobile;LG G4;0,1;40;4;4
73;01/04/2023;Bourgogne-Franche-Comté;Marketing;VoIP;Thomson st2030;0,09;35;3,15;6
15;01/04/2023;Indiana;R&D;Mobile;Apple iPhone;0,11;65;7,15;8
19;01/04/2023;South;Carolina;VoIP;Cisco SPA 303;0,09;25;2,25;10
72;01/04/2023;Manitoba;Production;Fixe;Logicom Nova 350;0,12;20;2,4;10
32;01/04/2023;Illinois;R&D;Fixe;Alcatel Versatis;0,1;50;5;6
51;01/04/2023;Nouvelle-Écosse;SI;VoIP;Thomson st2030;0,09;25;2,25;9
58;01/04/2023;Manitoba;Juridique;Mobile;Samsung Galaxy;0,1;25;2,5;8
26;01/04/2023;Texas;Ventes;VoIP;Thomson st2030;0,11;10;1,1;4
17;01/04/2023;Grand;Est;VoIP;Cisco SPA 303;0,09;30;2,7;9
18;01/04/2023;Illinois;Direction;VoIP;Cisco SPA 303;0,12;15;1,8;3
8;01/04/2023;Oklahoma;Production;Fixe;Alcatel Versatis;0,12;70;8,4;2
18;01/04/2023;Yukon;Direction;Fixe;Siemens Gigaset a400;0,1;75;7,5;2
76;01/04/2023;South;Dakota;Fixe;Alcatel Versatis;0,12;50;6;6
56;01/04/2023;Grand;Est;Mobile;Apple iPhone;0,09;70;6,3;9
33;01/04/2023;Vermont;RH;Fixe;Logicom Nova 350;0,1;35;3,5;4
59;01/04/2023;Angleterre;Ventes;VoIP;Cisco SPA 303;0,1;70;7;5
27;01/04/2023;Idaho;Finance;Mobile;Samsung Galaxy;0,11;60;6,6;5
22;01/04/2023;Washington;Production;Fixe;Alcatel Versatis;0,09;70;6,3;5
22;01/04/2023;Michigan;Production;VoIP;Cisco SPA 303;0,1;10;1;3
81;01/04/2023;Nunavut;Direction;Mobile;Samsung Galaxy;0,11;70;7,7;10
46;01/04/2023;Normandie;Marketing;Mobile;Samsung Galaxy;0,11;40;4,4;8
81;01/04/2023;Nouvelle-Écosse;R&D;Fixe;Siemens Gigaset a400;0,1;70;7;2
77;01/04/2023;Hauts-De-France;RH;Fixe;Siemens Gigaset a400;0,11;75;8,25;4
56;01/04/2023;New;Jersey;Mobile;Apple iPhone;0,12;15;1,8;2
58;01/04/2023;Illinois;Marketing;Fixe;Logicom Nova 350;0,09;20;1,8;8
82;01/04/2023;North;Dakota;Fixe;Logicom Nova 350;0,11;70;7,7;7
48;01/04/2023;Normandie;Marketing;Fixe;Logicom Nova 350;0,11;25;2,75;2
2;01/04/2023;Ontario;Marketing;Fixe;Alcatel Versatis;0,11;30;3,3;9
48;01/04/2023;Rhode;Island;Mobile;Apple iPhone;0,12;25;3;8
1;01/04/2023;Oklahoma;R&D;Mobile;Apple iPhone;0,09;20;1,8;7
2;01/04/2023;Nunavut;Direction;Fixe;Alcatel Versatis;0,11;50;5,5;5
64;01/04/2023;Normandie;Production;Mobile;Samsung Galaxy;0,09;65;5,85;6
73;01/04/2023;Hawaii;RH;VoIP;Thomson st2030;0,11;50;5,5;3
16;01/04/2023;West;Virginia;Fixe;Siemens Gigaset a400;0,11;10;1,1;10
78;01/04/2023;Angleterre;Ventes;Fixe;Alcatel Versatis;0,1;75;7,5;2
12;01/04/2023;New;Jersey;VoIP;Thomson st3030;0,1;60;6;5
85;01/04/2023;New;Mexico;Fixe;Siemens Gigaset a400;0,11;55;6,05;3
4;01/04/2023;Terre-Neuve-et-Labrador;Juridique;VoIP;Thomson st3030;0,09;50;4,5;9
1;01/04/2023;Alabama;Ventes;Mobile;LG G4;0,11;70;7,7;9
54;01/04/2023;Bourgogne-Franche-Comté;Ventes;Fixe;Siemens Gigaset a400;0,09;45;4,05;2
18;01/04/2023;Normandie;R&D;Fixe;Logicom Nova 350;0,11;30;3,3;7
74;01/04/2023;Nouveau-Brunswick;RH;VoIP;Cisco SPA 303;0,09;40;3,6;2
21;01/04/2023;Missouri;SI;Fixe;Logicom Nova 350;0,1;60;6;5
41;01/04/2023;Bourgogne-Franche-Comté;Achats;Mobile;LG G4;0,1;35;3,5;8
59;01/04/2023;Grand;Est;Fixe;Logicom Nova 350;0,1;55;5,5;4
114;01/04/2023;Québec;Ventes;Fixe;Siemens Gigaset a400;0,1;20;2;6
116;01/04/2023;Île-du-Prince-Édouard;Juridique;VoIP;Thomson st2030;0,09;60;5,4;7
123;01/04/2023;Pays;de;Mobile;Samsung Galaxy;0,1;65;6,5;8
64;01/04/2023;Colombie-Britannique;Marketing;VoIP;Thomson st2030;0,11;15;1,65;9
73;01/04/2023;Ohio;Juridique;VoIP;Thomson st2030;0,12;45;5,4;4
6;01/04/2023;California;Direction;Mobile;LG G4;0,1;20;2;3
14;01/05/2023;Arizona;Juridique;Mobile;Apple iPhone;0,1;50;5;9
71;01/05/2023;Maryland;Direction;Mobile;Samsung Galaxy;0,12;35;4,2;4
68;01/05/2023;Nevada;SI;Fixe;Alcatel Versatis;0,11;5;0,55;5
77;01/05/2023;Pennsylvania;Direction;Fixe;Logicom Nova 350;0,09;50;4,5;5
40;01/05/2023;Nouveau-Brunswick;Ventes;Mobile;Apple iPhone;0,09;55;4,95;5
78;01/05/2023;Hauts-De-France;SI;Mobile;Apple iPhone;0,09;55;4,95;10
54;01/05/2023;Yukon;Direction;Fixe;Siemens Gigaset a400;0,12;60;7,2;9
69;01/05/2023;Pays;de;Mobile;Samsung Galaxy;0,11;45;4,95;8
83;01/05/2023;Indiana;RH;Mobile;Apple iPhone;0,12;20;2,4;6
40;01/05/2023;Louisiana;Ventes;VoIP;Thomson st3030;0,12;30;3,6;8
13;01/05/2023;New;York;Mobile;LG G4;0,1;5;0,5;6
9;01/05/2023;Terre-Neuve-et-Labrador;Production;Fixe;Logicom Nova 350;0,1;55;5,5;8
72;01/05/2023;Oklahoma;R&D;Mobile;LG G4;0,1;20;2;5
74;01/05/2023;Arkansas;Marketing;Fixe;Logicom Nova 350;0,12;60;7,2;6
41;01/05/2023;Kentucky;RH;Fixe;Alcatel Versatis;0,09;25;2,25;5
43;01/05/2023;South;Carolina;VoIP;Cisco SPA 303;0,1;75;7,5;8
33;01/05/2023;Texas;Ventes;VoIP;Cisco SPA 303;0,12;20;2,4;7
44;01/05/2023;Occitanie;Production;VoIP;Thomson st3030;0,12;30;3,6;5
96;01/05/2023;Michigan;Juridique;Fixe;Logicom Nova 350;0,11;70;7,7;9
44;01/05/2023;Georgia;Ventes;VoIP;Cisco SPA 303;0,11;10;1,1;10
24;01/05/2023;Nevada;R&D;VoIP;Thomson st3030;0,1;50;5;10
87;01/05/2023;Alaska;R&D;Fixe;Siemens Gigaset a400;0,11;15;1,65;10
33;01/05/2023;Île-du-Prince-Édouard;Ventes;VoIP;Cisco SPA 303;0,1;20;2;4
46;01/05/2023;Michigan;Ventes;Mobile;LG G4;0,09;10;0,9;2
44;01/05/2023;Nebraska;Marketing;Fixe;Logicom Nova 350;0,12;5;0,6;6
31;01/05/2023;Louisiana;RH;Fixe;Alcatel Versatis;0,1;50;5;9
46;01/05/2023;Wisconsin;SI;Mobile;LG G4;0,1;5;0,5;9
6;01/05/2023;Maryland;R&D;Mobile;Samsung Galaxy;0,1;25;2,5;8
38;01/05/2023;Ohio;Finance;Fixe;Siemens Gigaset a400;0,09;25;2,25;6
65;01/05/2023;Nunavut;Marketing;Mobile;Apple iPhone;0,09;30;2,7;4
28;01/05/2023;Idaho;Achats;VoIP;Thomson st3030;0,1;15;1,5;5
54;01/05/2023;Ontario;Juridique;Fixe;Alcatel Versatis;0,11;35;3,85;8
91;01/05/2023;Nunavut;Finance;Mobile;LG G4;0,12;45;5,4;4
44;01/05/2023;Île-de-France;Juridique;VoIP;Thomson st2030;0,12;20;2,4;8
2;01/05/2023;Washington;SI;Mobile;Samsung Galaxy;0,11;45;4,95;3
73;01/05/2023;North;Dakota;VoIP;Thomson st3030;0,11;30;3,3;7
82;01/05/2023;New;Hampshire;Mobile;Apple iPhone;0,12;5;0,6;4
1;01/05/2023;Auvergne-Rhône-Alpes;Finance;VoIP;Thomson st3030;0,1;75;7,5;9
53;01/05/2023;Montana;RH;Fixe;Logicom Nova 350;0,09;25;2,25;3
58;01/05/2023;New;Jersey;VoIP;Cisco SPA 303;0,11;5;0,55;5
37;01/05/2023;Québec;Production;Fixe;Logicom Nova 350;0,12;75;9;6
16;01/05/2023;Missouri;Production;VoIP;Cisco SPA 303;0,11;10;1,1;7
57;01/05/2023;Hauts-De-France;Ventes;Mobile;Apple iPhone;0,11;45;4,95;8
44;01/05/2023;Centre-Val;de;Fixe;Logicom Nova 350;0,11;15;1,65;9
85;01/05/2023;Nouvelle-Écosse;RH;Fixe;Siemens Gigaset a400;0,11;65;7,15;5
